User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3731,7,1.1764705882352942,A,0.0,0.0,3.0,3.0952380952380953,3.276595744680851,3.3529411764705883,200.0,410.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.5,0.0
3732,3,-0.4117647058823529,A,0.0,0.0,0.12727272727272726,0.19047619047619047,0.0851063829787234,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3733,0,-0.6764705882352942,A,0.0,0.0,-0.2,-0.23809523809523808,-0.1702127659574468,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,4,-0.35294117647058826,A,0.0,0.0,0.18181818181818182,0.2857142857142857,0.2127659574468085,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,4,-0.058823529411764705,A,0.0,0.0,0.5272727272727272,0.7619047619047619,0.46808510638297873,0.7058823529411765,100.0,0.0,0.0,2000.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0
3736,7,0.058823529411764705,A,0.0,0.0,0.4727272727272727,0.9523809523809523,0.3829787234042553,0.7647058823529411,300.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.5,0.0
3737,0,-0.7058823529411765,A,0.0,0.0,-0.21818181818181817,-0.2857142857142857,-0.19148936170212766,-0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,7,-0.23529411764705882,A,0.0,0.0,0.3090909090909091,0.47619047619047616,0.3191489361702128,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,3,0.17647058823529413,A,0.0,0.0,0.36363636363636365,0.5238095238095238,0.2765957446808511,0.4117647058823529,400.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,2.308080808080808,0.0
3740,0,0.5882352941176471,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
