User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3593,4,25,B,0,0,26,23,19,17,200,0,0,2000,0,100,0,900,0,0,1980,0
3594,6,40,B,0,0,84,40,62,26,600,200,0,0,0,100,0,0,0,0,2970,0
3595,5,2,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3596,4,7,B,0,0,7,7,6,6,0,0,0,2000,0,0,0,0,0,0,0,0
3597,3,22,B,0,0,117,23,105,18,100,0,0,0,0,100,0,0,0,0,2970,0
3598,5,18,B,0,0,56,18,50,15,0,0,0,2000,0,0,0,0,0,0,4570,0
3599,5,90,B,0,0,285,86,271,81,500,530,0,0,120,100,0,0,0,0,1980,0
3600,0,65,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,6,11,B,0,0,13,11,9,7,0,0,0,0,0,0,0,0,0,0,2590,0
3602,0,4,B,0,0,7,4,4,2,0,0,0,0,0,0,0,0,0,0,2970,0
3603,0,8,B,0,0,9,8,7,7,0,0,0,0,0,0,0,0,0,0,2590,0
3604,6,26,B,0,0,104,27,98,22,0,0,0,0,0,100,0,0,0,0,0,0
3605,0,1,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3606,1,29,B,0,0,159,72,156,69,0,0,0,0,0,100,0,0,0,0,0,0
3607,1,2,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3608,0,47,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,B,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0
3610,0,48,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,0,17,B,0,0,20,17,13,11,0,0,0,0,0,0,0,2800,0,0,0,0
3612,0,11,B,0,0,22,11,19,10,0,0,0,0,0,0,0,0,0,0,2590,0
3613,0,50,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,4,33,B,0,0,100,44,94,42,0,0,0,0,0,100,0,0,0,0,990,0
3615,2,4,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3616,0,65,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,0,59,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,6,47,B,0,0,101,47,88,40,300,130,0,2000,0,100,0,0,0,0,4570,0
3619,4,12,B,0,0,14,13,11,10,0,0,0,0,0,0,0,0,0,0,2590,0
3620,2,43,B,0,0,108,43,100,35,100,190,0,0,0,100,0,0,0,0,2970,0
